,customer_id,order_status,brand,product_line,product_class,product_size,state,property_valuation,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,profit,age_group,profit_group
8207,1619,1,Solex,Standard,medium,medium,NSW,10,Male,83,Mass Customer,Yes,6.0,179.44,45-60,0-300
8208,1619,1,Giant Bicycles,Standard,medium,medium,NSW,10,Male,83,Mass Customer,Yes,6.0,431.33000000000004,45-60,300-600
8209,1619,1,Giant Bicycles,Standard,medium,large,NSW,10,Male,83,Mass Customer,Yes,6.0,1230.27,45-60,1200-1500
8210,64,1,OHM Cycles,Standard,high,medium,VIC,8,Male,73,High Net Worth,No,4.0,91.15,30-45,0-300
8211,64,1,Giant Bicycles,Road,low,small,VIC,8,Male,73,High Net Worth,No,4.0,64.92999999999995,30-45,0-300
8212,64,1,Trek Bicycles,Standard,medium,small,VIC,8,Male,73,High Net Worth,No,4.0,152.54999999999995,30-45,0-300
8213,64,1,Solex,Road,medium,small,VIC,8,Male,73,High Net Worth,No,4.0,187.38999999999987,30-45,0-300
8214,64,1,Solex,Standard,medium,large,VIC,8,Male,73,High Net Worth,No,4.0,50.66,30-45,0-300
8215,3153,1,WeareA2B,Standard,medium,medium,NSW,9,Female,87,High Net Worth,No,15.0,812.44,30-45,600-900
8216,3153,1,Giant Bicycles,Touring,medium,large,NSW,9,Female,87,High Net Worth,No,15.0,1010.02,30-45,900-1200
8217,3153,1,OHM Cycles,Standard,medium,medium,NSW,9,Female,87,High Net Worth,No,15.0,456.44999999999993,30-45,300-600
8218,3153,1,Solex,Standard,medium,medium,NSW,9,Female,87,High Net Worth,No,15.0,751.02,30-45,600-900
8219,3153,1,Trek Bicycles,Standard,medium,large,NSW,9,Female,87,High Net Worth,No,15.0,1702.5499999999997,30-45,1500-1800
8220,1449,1,OHM Cycles,Standard,low,medium,NSW,3,Female,38,High Net Worth,No,4.0,1544.6100000000001,45-60,1500-1800
8221,1449,1,Giant Bicycles,Standard,high,small,NSW,3,Female,38,High Net Worth,No,4.0,217.51,45-60,0-300
8222,1449,1,Giant Bicycles,Standard,medium,medium,NSW,3,Female,38,High Net Worth,No,4.0,57.72999999999999,45-60,0-300
8223,1449,1,Trek Bicycles,Standard,medium,large,NSW,3,Female,38,High Net Worth,No,4.0,872.8900000000001,45-60,600-900
8224,1449,1,OHM Cycles,Standard,low,medium,NSW,3,Female,38,High Net Worth,No,4.0,1544.6100000000001,45-60,1500-1800
8225,1449,1,Solex,Standard,medium,large,NSW,3,Female,38,High Net Worth,No,4.0,327.9799999999999,45-60,300-600
8226,2906,1,Norco Bicycles,Mountain,low,small,NSW,4,Female,93,Mass Customer,Yes,4.0,75.75,15-30,0-300
8227,2906,1,OHM Cycles,Road,medium,medium,NSW,4,Female,93,Mass Customer,Yes,4.0,450.77,15-30,300-600
8228,2906,1,Norco Bicycles,Standard,medium,medium,NSW,4,Female,93,Mass Customer,Yes,4.0,737.5699999999999,15-30,600-900
8229,2906,1,Giant Bicycles,Standard,medium,small,NSW,4,Female,93,Mass Customer,Yes,4.0,144.26,15-30,0-300
8230,282,1,Trek Bicycles,Standard,medium,small,QLD,5,Male,82,High Net Worth,Yes,11.0,152.54999999999995,15-30,0-300
8231,282,1,Giant Bicycles,Standard,high,medium,QLD,5,Male,82,High Net Worth,Yes,11.0,471.6,15-30,300-600
8232,3081,1,Giant Bicycles,Standard,medium,medium,VIC,6,Female,61,High Net Worth,Yes,9.0,57.72999999999999,45-60,0-300
8233,3081,1,Norco Bicycles,Standard,medium,small,VIC,6,Female,61,High Net Worth,Yes,9.0,133.7800000000002,45-60,0-300
8234,3081,1,Solex,Standard,high,large,VIC,6,Female,61,High Net Worth,Yes,9.0,737.1700000000001,45-60,600-900
8235,3081,1,Trek Bicycles,Standard,medium,large,VIC,6,Female,61,High Net Worth,Yes,9.0,1702.5499999999997,45-60,1500-1800
8236,3081,1,OHM Cycles,Standard,medium,medium,VIC,6,Female,61,High Net Worth,Yes,9.0,1592.19,45-60,1500-1800
8237,3081,1,WeareA2B,Standard,medium,medium,VIC,6,Female,61,High Net Worth,Yes,9.0,1279.3999999999999,45-60,1200-1500
8238,3199,1,WeareA2B,Standard,medium,medium,QLD,7,Female,98,Mass Customer,Yes,15.0,1069.5500000000002,45-60,900-1200
8239,3199,1,Giant Bicycles,Road,medium,medium,QLD,7,Female,98,Mass Customer,Yes,15.0,198.22000000000003,45-60,0-300
8240,3199,1,WeareA2B,Touring,medium,large,QLD,7,Female,98,Mass Customer,Yes,15.0,1630.25,45-60,1500-1800
8241,3199,1,WeareA2B,Touring,medium,large,QLD,7,Female,98,Mass Customer,Yes,15.0,1630.25,45-60,1500-1800
8242,3199,1,Trek Bicycles,Road,low,medium,QLD,7,Female,98,Mass Customer,Yes,15.0,745.94,45-60,600-900
8243,3199,1,Norco Bicycles,Standard,medium,medium,QLD,7,Female,98,Mass Customer,Yes,15.0,737.5699999999999,45-60,600-900
8244,3199,1,Trek Bicycles,Road,low,small,QLD,7,Female,98,Mass Customer,Yes,15.0,189.27999999999997,45-60,0-300
8245,3199,1,WeareA2B,Standard,low,medium,QLD,7,Female,98,Mass Customer,Yes,15.0,128.45999999999992,45-60,0-300
8246,1807,1,Norco Bicycles,Road,high,large,QLD,5,Female,45,High Net Worth,Yes,16.0,309.80999999999995,60-75,300-600
8247,1807,1,Giant Bicycles,Standard,medium,medium,QLD,5,Female,45,High Net Worth,Yes,16.0,448.67999999999995,60-75,300-600
8248,1807,1,Giant Bicycles,Standard,medium,medium,QLD,5,Female,45,High Net Worth,Yes,16.0,448.67999999999995,60-75,300-600
8249,1807,1,WeareA2B,Touring,medium,medium,QLD,5,Female,45,High Net Worth,Yes,16.0,1103.43,60-75,900-1200
8250,1807,1,WeareA2B,Standard,medium,medium,QLD,5,Female,45,High Net Worth,Yes,16.0,15.080000000000005,60-75,0-300
8251,1807,1,Trek Bicycles,Road,low,small,QLD,5,Female,45,High Net Worth,Yes,16.0,189.27999999999997,60-75,0-300
8252,2027,1,OHM Cycles,Road,high,large,NSW,10,Male,89,High Net Worth,No,10.0,4.8,45-60,0-300
8253,2027,1,Trek Bicycles,Road,low,medium,NSW,10,Male,89,High Net Worth,No,10.0,745.94,45-60,600-900
8254,2027,1,Giant Bicycles,Standard,medium,medium,NSW,10,Male,89,High Net Worth,No,10.0,448.67999999999995,45-60,300-600
8255,2027,1,Solex,Standard,medium,large,NSW,10,Male,89,High Net Worth,No,10.0,327.9799999999999,45-60,300-600
8256,2027,1,OHM Cycles,Road,medium,medium,NSW,10,Male,89,High Net Worth,No,10.0,75.13999999999999,45-60,0-300
8257,2027,1,Norco Bicycles,Standard,medium,medium,NSW,10,Male,89,High Net Worth,No,10.0,90.09999999999997,45-60,0-300
8258,2027,1,OHM Cycles,Standard,low,medium,NSW,10,Male,89,High Net Worth,No,10.0,1544.6100000000001,45-60,1500-1800
8259,1725,1,Giant Bicycles,Standard,medium,medium,NSW,7,Female,80,High Net Worth,Yes,16.0,448.67999999999995,30-45,300-600
8260,1725,1,OHM Cycles,Road,medium,small,NSW,7,Female,80,High Net Worth,Yes,16.0,199.0999999999999,30-45,0-300
8261,1725,1,Norco Bicycles,Mountain,low,small,NSW,7,Female,80,High Net Worth,Yes,16.0,75.75,30-45,0-300
8262,1725,1,Solex,Standard,medium,medium,NSW,7,Female,80,High Net Worth,Yes,16.0,1383.6100000000001,30-45,1200-1500
8263,1725,1,Trek Bicycles,Standard,medium,large,NSW,7,Female,80,High Net Worth,Yes,16.0,872.8900000000001,30-45,600-900
8264,1725,0,Solex,Standard,high,medium,NSW,7,Female,80,High Net Worth,Yes,16.0,409.8600000000001,30-45,300-600
8265,1725,1,WeareA2B,Touring,medium,large,NSW,7,Female,80,High Net Worth,Yes,16.0,1305.25,30-45,1200-1500
8266,1725,1,Solex,Road,medium,large,NSW,7,Female,80,High Net Worth,Yes,16.0,957.02,30-45,900-1200
8267,2420,1,Solex,Road,medium,medium,QLD,3,Female,10,High Net Worth,No,16.0,104.24000000000001,30-45,0-300
8268,2420,1,WeareA2B,Touring,medium,large,QLD,3,Female,10,High Net Worth,No,16.0,1630.25,30-45,1500-1800
8269,2420,1,WeareA2B,Standard,medium,medium,QLD,3,Female,10,High Net Worth,No,16.0,15.080000000000005,30-45,0-300
8270,2231,1,WeareA2B,Standard,medium,medium,QLD,8,Female,68,Mass Customer,No,13.0,834.9399999999999,45-60,600-900
8271,2231,1,WeareA2B,Standard,medium,medium,QLD,8,Female,68,Mass Customer,No,13.0,1660.88,45-60,1500-1800
8272,2231,1,Trek Bicycles,Road,low,small,QLD,8,Female,68,Mass Customer,No,13.0,189.27999999999997,45-60,0-300
8273,3075,1,Trek Bicycles,Standard,medium,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,110.80999999999995,45-60,0-300
8274,3075,1,WeareA2B,Standard,medium,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,1069.5500000000002,45-60,900-1200
8275,3075,1,Norco Bicycles,Standard,medium,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,737.5699999999999,45-60,600-900
8276,3075,1,Solex,Road,medium,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,104.24000000000001,45-60,0-300
8277,3075,1,OHM Cycles,Standard,high,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,583.2700000000001,45-60,300-600
8278,3075,1,Norco Bicycles,Road,medium,medium,VIC,8,Male,36,Mass Customer,Yes,16.0,135.84999999999997,45-60,0-300
8279,1026,1,WeareA2B,Standard,medium,small,NSW,10,Male,66,Affluent Customer,No,4.0,155.6500000000001,15-30,0-300
8280,1026,1,WeareA2B,Standard,medium,medium,NSW,10,Male,66,Affluent Customer,No,4.0,15.080000000000005,15-30,0-300
8281,1026,1,OHM Cycles,Road,medium,medium,NSW,10,Male,66,Affluent Customer,No,4.0,75.13999999999999,15-30,0-300
8282,1026,1,OHM Cycles,Standard,medium,medium,NSW,10,Male,66,Affluent Customer,No,4.0,45.96000000000001,15-30,0-300
8283,1026,1,Giant Bicycles,Road,low,small,NSW,10,Male,66,Affluent Customer,No,4.0,64.92999999999995,15-30,0-300
8285,1026,1,Solex,Road,medium,large,NSW,10,Male,66,Affluent Customer,No,4.0,957.02,15-30,900-1200
8286,2598,1,Norco Bicycles,Road,medium,large,NSW,8,Male,23,Affluent Customer,No,9.0,445.2099999999999,30-45,300-600
8288,2598,1,WeareA2B,Standard,medium,medium,NSW,8,Male,23,Affluent Customer,No,9.0,1660.88,30-45,1500-1800
8289,2598,1,Trek Bicycles,Road,low,medium,NSW,8,Male,23,Affluent Customer,No,9.0,745.94,30-45,600-900
8290,2598,1,Solex,Standard,low,medium,NSW,8,Male,23,Affluent Customer,No,9.0,437.46,30-45,300-600
8291,2598,1,Giant Bicycles,Standard,medium,large,NSW,8,Male,23,Affluent Customer,No,9.0,641.64,30-45,600-900
8292,204,1,Giant Bicycles,Standard,high,medium,VIC,10,Male,56,Mass Customer,No,5.0,509.97,30-45,300-600
8293,204,1,Giant Bicycles,Standard,medium,large,VIC,10,Male,56,Mass Customer,No,5.0,641.64,30-45,600-900
8294,204,1,Solex,Standard,medium,medium,VIC,10,Male,56,Mass Customer,No,5.0,179.44,30-45,0-300
8295,204,1,Giant Bicycles,Standard,medium,large,VIC,10,Male,56,Mass Customer,No,5.0,1230.27,30-45,1200-1500
8296,204,1,Giant Bicycles,Road,medium,medium,VIC,10,Male,56,Mass Customer,No,5.0,709.34,30-45,600-900
8297,204,1,WeareA2B,Road,low,small,VIC,10,Male,56,Mass Customer,No,5.0,129.01,30-45,0-300
8298,204,1,OHM Cycles,Standard,medium,medium,VIC,10,Male,56,Mass Customer,No,5.0,1592.19,30-45,1500-1800
8299,204,1,Trek Bicycles,Road,medium,large,VIC,10,Male,56,Mass Customer,No,5.0,1295.43,30-45,1200-1500
8300,2058,1,WeareA2B,Standard,medium,small,QLD,1,Female,99,High Net Worth,No,7.0,155.6500000000001,30-45,0-300
8301,2058,1,Norco Bicycles,Standard,low,medium,QLD,1,Female,99,High Net Worth,No,7.0,72.59999999999997,30-45,0-300
8302,2058,1,Trek Bicycles,Standard,high,medium,QLD,1,Female,99,High Net Worth,No,7.0,143.35999999999999,30-45,0-300
8303,2058,1,Trek Bicycles,Standard,medium,large,QLD,1,Female,99,High Net Worth,No,7.0,1702.5499999999997,30-45,1500-1800
8304,2058,1,WeareA2B,Standard,medium,medium,QLD,1,Female,99,High Net Worth,No,7.0,1028.76,30-45,900-1200
8305,2058,1,Norco Bicycles,Standard,low,medium,QLD,1,Female,99,High Net Worth,No,7.0,72.59999999999997,30-45,0-300
8306,2058,1,Norco Bicycles,Standard,high,medium,QLD,1,Female,99,High Net Worth,No,7.0,459.46000000000015,30-45,300-600
8307,545,1,Trek Bicycles,Road,medium,large,NSW,8,Female,43,Mass Customer,Yes,18.0,1295.43,30-45,1200-1500
8308,545,1,Giant Bicycles,Road,low,small,NSW,8,Female,43,Mass Customer,Yes,18.0,64.92999999999995,30-45,0-300
8309,545,1,Norco Bicycles,Standard,low,medium,NSW,8,Female,43,Mass Customer,Yes,18.0,209.84000000000003,30-45,0-300
8310,545,1,Trek Bicycles,Standard,medium,large,NSW,8,Female,43,Mass Customer,Yes,18.0,1702.5499999999997,30-45,1500-1800
8311,545,1,Trek Bicycles,Standard,medium,large,NSW,8,Female,43,Mass Customer,Yes,18.0,1702.5499999999997,30-45,1500-1800
8312,545,1,Solex,Standard,medium,large,NSW,8,Female,43,Mass Customer,Yes,18.0,690.49,30-45,600-900
8313,656,1,Giant Bicycles,Standard,medium,large,VIC,5,Female,80,High Net Worth,Yes,8.0,41.129999999999995,30-45,0-300
8314,656,1,Giant Bicycles,Road,medium,medium,VIC,5,Female,80,High Net Worth,Yes,8.0,709.34,30-45,600-900
8315,656,1,Trek Bicycles,Mountain,low,medium,VIC,5,Female,80,High Net Worth,Yes,8.0,114.93,30-45,0-300
8316,656,1,Norco Bicycles,Road,medium,medium,VIC,5,Female,80,High Net Worth,Yes,8.0,135.84999999999997,30-45,0-300
8317,656,1,Norco Bicycles,Road,medium,large,VIC,5,Female,80,High Net Worth,Yes,8.0,445.2099999999999,30-45,300-600
8318,656,1,Giant Bicycles,Standard,medium,medium,VIC,5,Female,80,High Net Worth,Yes,8.0,448.67999999999995,30-45,300-600
8319,656,1,Norco Bicycles,Road,high,large,VIC,5,Female,80,High Net Worth,Yes,8.0,309.80999999999995,30-45,300-600
8320,656,1,OHM Cycles,Standard,low,medium,VIC,5,Female,80,High Net Worth,Yes,8.0,1544.6100000000001,30-45,1500-1800
8321,596,1,OHM Cycles,Standard,high,medium,QLD,2,Female,9,Affluent Customer,No,13.0,583.2700000000001,45-60,300-600
8322,596,1,WeareA2B,Standard,medium,medium,QLD,2,Female,9,Affluent Customer,No,13.0,1660.88,45-60,1500-1800
8323,596,1,OHM Cycles,Standard,medium,medium,QLD,2,Female,9,Affluent Customer,No,13.0,1592.19,45-60,1500-1800
8324,133,1,Solex,Standard,medium,medium,QLD,1,Male,12,Mass Customer,Yes,16.0,143.82,30-45,0-300
8325,133,1,Solex,Standard,high,medium,QLD,1,Male,12,Mass Customer,Yes,16.0,409.8600000000001,30-45,300-600
8326,133,1,Norco Bicycles,Standard,medium,small,QLD,1,Male,12,Mass Customer,Yes,16.0,64.50999999999999,30-45,0-300
8327,133,1,OHM Cycles,Standard,medium,medium,QLD,1,Male,12,Mass Customer,Yes,16.0,110.56,30-45,0-300
8328,133,1,OHM Cycles,Road,medium,medium,QLD,1,Male,12,Mass Customer,Yes,16.0,75.13999999999999,30-45,0-300
8329,1316,1,Trek Bicycles,Mountain,low,medium,QLD,7,Male,79,High Net Worth,Yes,18.0,114.93,15-30,0-300
8330,1316,1,OHM Cycles,Touring,low,medium,QLD,7,Male,79,High Net Worth,Yes,18.0,139.2299999999999,15-30,0-300
8331,1316,1,Solex,Touring,medium,large,QLD,7,Male,79,High Net Worth,Yes,18.0,1408.91,15-30,1200-1500
8332,1316,1,Giant Bicycles,Standard,medium,medium,QLD,7,Male,79,High Net Worth,Yes,18.0,448.67999999999995,15-30,300-600
8333,1316,1,Giant Bicycles,Standard,medium,large,QLD,7,Male,79,High Net Worth,Yes,18.0,41.129999999999995,15-30,0-300
8334,2251,1,Solex,Standard,medium,medium,VIC,3,Male,68,High Net Worth,No,19.0,143.82,45-60,0-300
8335,2251,1,Giant Bicycles,Standard,medium,small,VIC,3,Male,68,High Net Worth,No,19.0,144.26,45-60,0-300
8336,2251,1,WeareA2B,Standard,medium,medium,VIC,3,Male,68,High Net Worth,No,19.0,547.28,45-60,300-600
8337,2251,1,Solex,Standard,low,medium,VIC,3,Male,68,High Net Worth,No,19.0,437.46,45-60,300-600
8338,2251,1,Solex,Standard,high,medium,VIC,3,Male,68,High Net Worth,No,19.0,299.27,45-60,0-300
8339,2251,1,Solex,Standard,medium,medium,VIC,3,Male,68,High Net Worth,No,19.0,356.5,45-60,300-600
8340,2251,1,Solex,Standard,high,medium,VIC,3,Male,68,High Net Worth,No,19.0,409.8600000000001,45-60,300-600
8341,2604,1,Solex,Standard,medium,medium,VIC,9,Male,91,Mass Customer,Yes,7.0,179.44,30-45,0-300
8342,2604,1,Solex,Standard,low,medium,VIC,9,Male,91,Mass Customer,Yes,7.0,1215.34,30-45,1200-1500
8343,2604,1,Trek Bicycles,Standard,medium,large,VIC,9,Male,91,Mass Customer,Yes,7.0,872.8900000000001,30-45,600-900
8344,2604,1,Trek Bicycles,Standard,medium,small,VIC,9,Male,91,Mass Customer,Yes,7.0,195.33999999999992,30-45,0-300
8345,2604,1,Solex,Standard,medium,large,VIC,9,Male,91,Mass Customer,Yes,7.0,327.9799999999999,30-45,300-600
8346,2604,1,OHM Cycles,Road,high,large,VIC,9,Male,91,Mass Customer,Yes,7.0,4.8,30-45,0-300
8347,2948,1,WeareA2B,Standard,medium,small,QLD,9,Male,23,Mass Customer,Yes,2.0,43.97,15-30,0-300
8348,2948,1,WeareA2B,Standard,medium,medium,QLD,9,Male,23,Mass Customer,Yes,2.0,1230.3000000000002,15-30,1200-1500
8349,2948,1,Trek Bicycles,Mountain,low,medium,QLD,9,Male,23,Mass Customer,Yes,2.0,114.93,15-30,0-300
8350,2948,1,Solex,Standard,medium,large,QLD,9,Male,23,Mass Customer,Yes,2.0,50.66,15-30,0-300
8351,2948,1,Giant Bicycles,Standard,medium,large,QLD,9,Male,23,Mass Customer,Yes,2.0,1230.27,15-30,1200-1500
8352,3055,1,OHM Cycles,Standard,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,693.76,15-30,600-900
8353,3055,1,Trek Bicycles,Standard,medium,large,QLD,6,Female,96,Mass Customer,Yes,2.0,872.8900000000001,15-30,600-900
8354,3055,1,WeareA2B,Standard,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,812.44,15-30,600-900
8355,3055,1,Solex,Standard,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,179.44,15-30,0-300
8356,3055,1,OHM Cycles,Road,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,75.13999999999999,15-30,0-300
8357,3055,1,Giant Bicycles,Standard,medium,large,QLD,6,Female,96,Mass Customer,Yes,2.0,41.129999999999995,15-30,0-300
8358,3055,1,Trek Bicycles,Standard,medium,large,QLD,6,Female,96,Mass Customer,Yes,2.0,1702.5499999999997,15-30,1500-1800
8359,3055,1,Norco Bicycles,Road,high,large,QLD,6,Female,96,Mass Customer,Yes,2.0,309.80999999999995,15-30,300-600
8360,3055,1,OHM Cycles,Standard,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,693.76,15-30,600-900
8361,3055,1,Solex,Standard,medium,medium,QLD,6,Female,96,Mass Customer,Yes,2.0,574.6200000000001,15-30,300-600
8362,1178,1,Giant Bicycles,Road,medium,medium,NSW,9,Male,1,Mass Customer,No,13.0,198.22000000000003,45-60,0-300
8363,1178,1,Solex,Road,medium,large,NSW,9,Male,1,Mass Customer,No,13.0,957.02,45-60,900-1200
8364,1178,1,Norco Bicycles,Standard,medium,small,NSW,9,Male,1,Mass Customer,No,13.0,133.7800000000002,45-60,0-300
8365,1178,1,Solex,Standard,medium,medium,NSW,9,Male,1,Mass Customer,No,13.0,751.02,45-60,600-900
8366,1178,1,Trek Bicycles,Standard,medium,large,NSW,9,Male,1,Mass Customer,No,13.0,1702.5499999999997,45-60,1500-1800
8367,1178,1,Norco Bicycles,Standard,medium,medium,NSW,9,Male,1,Mass Customer,No,13.0,90.09999999999997,45-60,0-300
8368,1178,1,WeareA2B,Standard,medium,medium,NSW,9,Male,1,Mass Customer,No,13.0,1230.3000000000002,45-60,1200-1500
8369,1178,1,Solex,Road,medium,medium,NSW,9,Male,1,Mass Customer,No,13.0,104.24000000000001,45-60,0-300
8370,1974,1,WeareA2B,Standard,medium,medium,NSW,9,Male,67,Mass Customer,Yes,15.0,812.44,45-60,600-900
8371,1974,1,Norco Bicycles,Standard,high,medium,NSW,9,Male,67,Mass Customer,Yes,15.0,459.46000000000015,45-60,300-600
8372,1974,1,WeareA2B,Standard,medium,medium,NSW,9,Male,67,Mass Customer,Yes,15.0,15.080000000000005,45-60,0-300
8373,1974,1,WeareA2B,Standard,medium,medium,NSW,9,Male,67,Mass Customer,Yes,15.0,15.080000000000005,45-60,0-300
8374,1974,1,Solex,Standard,high,medium,NSW,9,Male,67,Mass Customer,Yes,15.0,299.27,45-60,0-300
8375,3321,1,Trek Bicycles,Standard,medium,small,NSW,11,Male,38,High Net Worth,Yes,14.0,195.33999999999992,30-45,0-300
8376,3321,1,Giant Bicycles,Road,low,small,NSW,11,Male,38,High Net Worth,Yes,14.0,64.92999999999995,30-45,0-300
8377,3321,1,Norco Bicycles,Standard,medium,small,NSW,11,Male,38,High Net Worth,Yes,14.0,64.50999999999999,30-45,0-300
8378,2944,1,Trek Bicycles,Road,low,small,NSW,10,Male,45,Affluent Customer,No,7.0,189.27999999999997,30-45,0-300
8379,2944,1,Giant Bicycles,Road,medium,medium,NSW,10,Male,45,Affluent Customer,No,7.0,198.22000000000003,30-45,0-300
8380,2944,1,OHM Cycles,Standard,medium,medium,NSW,10,Male,45,Affluent Customer,No,7.0,45.96000000000001,30-45,0-300
8381,2944,1,Norco Bicycles,Standard,medium,small,NSW,10,Male,45,Affluent Customer,No,7.0,64.50999999999999,30-45,0-300
8382,2944,1,Trek Bicycles,Standard,low,medium,NSW,10,Male,45,Affluent Customer,No,7.0,903.11,30-45,900-1200
8383,2944,1,Giant Bicycles,Standard,medium,medium,NSW,10,Male,45,Affluent Customer,No,7.0,57.72999999999999,30-45,0-300
8384,134,1,Trek Bicycles,Standard,medium,large,NSW,11,Female,34,Affluent Customer,Yes,5.0,872.8900000000001,15-30,600-900
8385,134,1,Giant Bicycles,Standard,high,small,NSW,11,Female,34,Affluent Customer,Yes,5.0,217.51,15-30,0-300
8386,134,1,Solex,Standard,medium,medium,NSW,11,Female,34,Affluent Customer,Yes,5.0,17.869999999999997,15-30,0-300
8387,134,1,Solex,Standard,medium,medium,NSW,11,Female,34,Affluent Customer,Yes,5.0,25.08999999999999,15-30,0-300
8388,134,1,WeareA2B,Touring,medium,large,NSW,11,Female,34,Affluent Customer,Yes,5.0,1630.25,15-30,1500-1800
8389,134,1,Norco Bicycles,Standard,high,small,NSW,11,Female,34,Affluent Customer,Yes,5.0,182.81000000000017,15-30,0-300
8390,1847,1,OHM Cycles,Standard,high,medium,NSW,1,Female,68,Mass Customer,No,6.0,583.2700000000001,30-45,300-600
8391,1847,1,Giant Bicycles,Standard,medium,large,NSW,1,Female,68,Mass Customer,No,6.0,41.129999999999995,30-45,0-300
8392,1847,1,Trek Bicycles,Road,medium,large,NSW,1,Female,68,Mass Customer,No,6.0,1295.43,30-45,1200-1500
8393,349,1,Norco Bicycles,Standard,medium,small,VIC,11,Female,35,High Net Worth,No,4.0,64.50999999999999,30-45,0-300
8394,349,1,Norco Bicycles,Standard,medium,medium,VIC,11,Female,35,High Net Worth,No,4.0,737.5699999999999,30-45,600-900
8395,349,1,WeareA2B,Standard,medium,medium,VIC,11,Female,35,High Net Worth,No,4.0,15.080000000000005,30-45,0-300
8396,349,1,Trek Bicycles,Mountain,low,medium,VIC,11,Female,35,High Net Worth,No,4.0,114.93,30-45,0-300
8397,349,1,Solex,Standard,high,large,VIC,11,Female,35,High Net Worth,No,4.0,737.1700000000001,30-45,600-900
8398,1884,1,Norco Bicycles,Standard,medium,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,817.36,45-60,600-900
8399,1884,1,OHM Cycles,Standard,high,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,91.15,45-60,0-300
8400,1884,1,OHM Cycles,Standard,medium,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,771.12,45-60,600-900
8401,1884,1,Giant Bicycles,Standard,medium,large,NSW,12,Female,19,Mass Customer,Yes,17.0,641.64,45-60,600-900
8402,1884,1,Solex,Standard,high,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,409.8600000000001,45-60,300-600
8403,1884,1,Giant Bicycles,Standard,high,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,451.6500000000001,45-60,300-600
8404,1884,1,Norco Bicycles,Road,medium,medium,NSW,12,Female,19,Mass Customer,Yes,17.0,167.20999999999998,45-60,0-300
8405,1241,1,Giant Bicycles,Standard,high,medium,NSW,9,Female,23,Affluent Customer,Yes,11.0,471.6,30-45,300-600
8406,1241,1,Solex,Standard,low,medium,NSW,9,Female,23,Affluent Customer,Yes,11.0,437.46,30-45,300-600
8407,1241,1,Norco Bicycles,Road,medium,large,NSW,9,Female,23,Affluent Customer,Yes,11.0,445.2099999999999,30-45,300-600
8408,1241,1,Trek Bicycles,Road,medium,medium,NSW,9,Female,23,Affluent Customer,Yes,11.0,133.38,30-45,0-300
8409,1241,1,WeareA2B,Standard,medium,medium,NSW,9,Female,23,Affluent Customer,Yes,11.0,15.080000000000005,30-45,0-300
8410,1241,1,Trek Bicycles,Road,low,small,NSW,9,Female,23,Affluent Customer,Yes,11.0,189.27999999999997,30-45,0-300
8411,1241,1,Trek Bicycles,Standard,medium,small,NSW,9,Female,23,Affluent Customer,Yes,11.0,152.54999999999995,30-45,0-300
8412,2260,1,WeareA2B,Standard,medium,medium,NSW,8,Male,38,High Net Worth,No,11.0,827.1599999999999,45-60,600-900
8413,2260,1,WeareA2B,Standard,medium,medium,NSW,8,Male,38,High Net Worth,No,11.0,1660.88,45-60,1500-1800
8414,2260,1,OHM Cycles,Road,medium,medium,NSW,8,Male,38,High Net Worth,No,11.0,450.77,45-60,300-600
8415,2260,1,Solex,Standard,medium,medium,NSW,8,Male,38,High Net Worth,No,11.0,1612.25,45-60,1500-1800
8416,2260,1,OHM Cycles,Standard,medium,medium,NSW,8,Male,38,High Net Worth,No,11.0,693.76,45-60,600-900
8417,2260,1,Norco Bicycles,Standard,medium,small,NSW,8,Male,38,High Net Worth,No,11.0,133.7800000000002,45-60,0-300
8418,837,1,WeareA2B,Standard,medium,medium,NSW,8,Male,4,Mass Customer,Yes,13.0,812.44,45-60,600-900
8419,837,1,OHM Cycles,Road,medium,medium,NSW,8,Male,4,Mass Customer,Yes,13.0,450.77,45-60,300-600
8420,837,1,Norco Bicycles,Standard,low,medium,NSW,8,Male,4,Mass Customer,Yes,13.0,72.59999999999997,45-60,0-300
8421,3461,1,OHM Cycles,Standard,medium,medium,NSW,9,Male,28,Affluent Customer,Yes,17.0,771.12,45-60,600-900
8422,3461,1,Norco Bicycles,Road,high,large,NSW,9,Male,28,Affluent Customer,Yes,17.0,309.80999999999995,45-60,300-600
8423,3461,1,OHM Cycles,Road,medium,small,NSW,9,Male,28,Affluent Customer,Yes,17.0,199.0999999999999,45-60,0-300
